dataset,alpha,scope,group,group_label,method,miss_rate_mean,miss_rate_std,miss_rate_ci_lo,miss_rate_ci_hi,miss_rate_n,failure_recall_mean,failure_recall_std,failure_recall_ci_lo,failure_recall_ci_hi,failure_recall_n,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_ci_lo,false_alarm_rate_ci_hi,false_alarm_rate_n,alarm_rate_mean,alarm_rate_std,alarm_rate_ci_lo,alarm_rate_ci_hi,alarm_rate_n,alarms_per_minute_mean,alarms_per_minute_std,alarms_per_minute_ci_lo,alarms_per_minute_ci_hi,alarms_per_minute_n,false_alarms_per_minute_mean,false_alarms_per_minute_std,false_alarms_per_minute_ci_lo,false_alarms_per_minute_ci_hi,false_alarms_per_minute_n,precision_mean,precision_std,precision_ci_lo,precision_ci_hi,precision_n,prevalence_mean,prevalence_std,prevalence_ci_lo,prevalence_ci_hi,prevalence_n
corrupted_by_severity,0.05,per_group,5,severity 5,global,0.021873473212209834,0.0034204143488379786,0.015755911559773964,0.02956584032256135,200,0.9781265267877902,0.0034204143488379803,0.9704341596774386,0.984244088440226,200,0.33080487603443665,0.015568396857658434,0.30323723071161374,0.36488852958921947,200,0.7627772549674292,0.00818214640168928,0.7455338146158548,0.7787227803430302,200,1144.165882451144,12.273219602533915,1118.300721923782,1168.0841705145453,200,165.08108146078703,8.652106936733484,150.04134485661547,182.11380064864656,200,0.8557366267911181,0.0070449798918948425,0.8429285651367256,0.8681975545016928,200,0.6673184528726772,0.007488354906768046,0.6514936952343501,0.6808964577773753,200
corrupted_by_severity,0.05,per_group,5,severity 5,mondrian,0.04973818984479406,0.007841309026922006,0.03475058739445089,0.06500778912243159,200,0.9502618101552059,0.007841309026922006,0.9349922108775685,0.9652494126055491,200,0.13184030911157898,0.018262821266518858,0.09675209898365002,0.16510130361997935,200,0.6779825154678621,0.013006426631860872,0.6514968166216243,0.7041053178962207,200,1016.9737732017934,19.509639947791314,977.2452249324364,1056.157976844331,200,65.77634623999815,9.128196284416617,48.51577145893602,83.23756732181576,200,0.9354312723383802,0.00805278490078061,0.92099087840997,0.9504736472789647,200,0.6673184528726772,0.007488354906768046,0.6514936952343501,0.6808964577773753,200
corrupted_by_severity,0.1,overall,all,all,global,0.10006070976363528,0.005954056403209258,0.08865505537303367,0.11067798646455587,200,0.8999392902363647,0.005954056403209259,0.8893220135354442,0.9113449446269664,200,0.17608298152760885,0.008394985595504854,0.16283978713637304,0.19374356333676623,200,0.44697535353535356,0.00778251781576494,0.4337474747474747,0.4626585858585858,200,670.4630303030302,11.67377672364741,650.6212121212121,693.9878787878788,200,165.27757575757576,7.870259626797884,152.44848484848487,182.42424242424244,200,0.75360137951952,0.007920207167991376,0.7364263907107359,0.7681630275219693,200,0.37423595959595957,0.002966912568094255,0.36888282828282826,0.3798888888888889,200
corrupted_by_severity,0.1,overall,all,all,mondrian,0.09918707207780443,0.0061204148020377784,0.08796737956645946,0.11020481725934404,200,0.9008129279221956,0.006120414802037779,0.8897951827406559,0.9120326204335406,200,0.34238089827648777,0.012367413485624583,0.3148848484629454,0.36273100910450085,200,0.5513668686868687,0.009192187461952677,0.5322989898989899,0.5665717171717172,200,827.050303030303,13.788281192929022,798.4484848484848,849.8575757575758,200,321.3763636363636,11.760873623716103,295.830303030303,340.90909090909093,200,0.6115326808268433,0.008646743495288059,0.5964921821036107,0.6278968986408283,200,0.37423595959595957,0.002966912568094255,0.36888282828282826,0.3798888888888889,200
corrupted_by_severity,0.1,per_group,1,severity 1,global,0.5050081193053427,0.030405399413357372,0.4483392951775305,0.5714457417582417,200,0.4949918806946573,0.030405399413357372,0.4285542582417583,0.5516607048224695,200,0.1276698287695689,0.010012473046339765,0.1102662788634898,0.1479311396524701,200,0.1580170271406382,0.010712743470766265,0.13866636357356935,0.17981315877594384,200,237.02554071095727,16.069115206149398,207.999545360354,269.71973816391574,200,175.6943437638654,13.928721204096663,151.78954952184435,204.55427935266644,200,0.25915947511389037,0.017871615218084835,0.22752771832828012,0.2946759689922481,200,0.0826108028183042,0.004224301864915308,0.07520724023283504,0.09049162120289203,200
corrupted_by_severity,0.1,per_group,1,severity 1,mondrian,0.09339436790077803,0.029770904549666494,0.043876306620209055,0.16450102574283637,200,0.9066056320992221,0.02977090454966649,0.8354989742571637,0.9561236933797909,200,0.5872574596399497,0.029650506736619852,0.5027822185040932,0.6267106005906311,200,0.6136400522625309,0.02956969067603707,0.5318058974493269,0.6531176782631961,200,920.4600783937966,44.35453601405559,797.7088461739904,979.676517394794,200,808.1093803363776,40.83678472809505,691.5308457288011,865.3024274129098,200,0.12214704086114468,0.006547366331138326,0.11110026041666667,0.13390473768846373,200,0.0826108028183042,0.004224301864915308,0.07520724023283504,0.09049162120289203,200
corrupted_by_severity,0.1,per_group,2,severity 2,global,0.22467889808873864,0.017377346970983622,0.18956231918054578,0.2583280413680486,200,0.7753211019112614,0.017377346970983622,0.7416719586319513,0.8104376808194542,200,0.20968384347222216,0.00884121683020613,0.19452590420332355,0.22603016313640295,200,0.31543821910385655,0.009223083246914865,0.2994195195583591,0.3329787843910269,200,473.1573286557848,13.834624870372291,449.12927933753866,499.4681765865404,200,255.72067661691858,11.044937997366468,235.94376411631845,275.9757176419836,200,0.4596664949909243,0.012854254519859219,0.43471179442853136,0.4836230461995989,200,0.1869837794669494,0.005308277224644543,0.17683974772006344,0.19776051323426413,200
corrupted_by_severity,0.1,per_group,2,severity 2,mondrian,0.10079504748103599,0.020390813190977262,0.0685101021136506,0.14470182400699022,200,0.8992049525189639,0.020390813190977262,0.8552981759930098,0.9314898978863494,200,0.41388294608605875,0.02303498099088269,0.369761571811303,0.4567529745949747,200,0.5046381823664445,0.022096986159683356,0.46117933422779855,0.5459433077348184,200,756.9572735496665,33.145479239525024,691.7690013416978,818.9149616022275,200,504.76695086944585,28.746661943450153,445.28023707933335,556.172454210472,200,0.33349906692109854,0.012023343536082793,0.314909925259547,0.3581883293460333,200,0.1869837794669494,0.005308277224644543,0.17683974772006344,0.19776051323426413,200
corrupted_by_severity,0.1,per_group,3,severity 3,global,0.09159578718191776,0.008764096320229436,0.0747496604671128,0.10758082047308495,200,0.9084042128180824,0.00876409632022944,0.892419179526915,0.9252503395328873,200,0.285962627806158,0.012557790702505891,0.2629132936852822,0.31204561313944834,200,0.517308925977125,0.011554361529133616,0.4973691828912282,0.5404011215862774,200,775.9633889656875,17.33154229370043,746.0537743368423,810.6016823794162,200,269.4861756579719,11.777271367879363,247.02734618552464,296.16409544545,200,0.6527981316101855,0.010324822205315264,0.6292092948513005,0.6727305771772654,200,0.3716959501961897,0.0071721880929837434,0.35869691002536264,0.386987100813507,200
corrupted_by_severity,0.1,per_group,3,severity 3,mondrian,0.0991254850718396,0.014305772301015065,0.07189151747655584,0.13162268782326644,200,0.9008745149281603,0.014305772301015067,0.8683773121767335,0.9281084825234442,200,0.26549885879865437,0.02060007389546259,0.22401068485862244,0.30775056938175493,200,0.5016595454388786,0.01859025771593123,0.46431102313343925,0.5369950224979936,200,752.489318158318,27.88538657389685,696.4665347001588,805.4925337469904,200,250.21392774932406,19.53105224444931,212.59740619921686,288.8832033941617,200,0.667914395840163,0.015317252170782903,0.639986740045064,0.6944609313473454,200,0.3716959501961897,0.0071721880929837434,0.35869691002536264,0.386987100813507,200
corrupted_by_severity,0.1,per_group,4,severity 4,global,0.0614962478986436,0.005369698933214544,0.05198310423825888,0.07164649122807017,200,0.9385037521013564,0.005369698933214546,0.9283535087719298,0.9480168957617411,200,0.09977434040977172,0.009465071907620774,0.08460360143060607,0.12117309783295827,200,0.5711930262120198,0.008293195025057142,0.555547419804742,0.5877117686190911,200,856.7895393180297,12.439792537585715,833.321129707113,881.5676529286367,200,65.53665333239167,6.223015379147495,54.854188641124296,78.5075060445687,200,0.9235533532633304,0.0066562189847348,0.909140526481715,0.9359335134209094,200,0.5620672727410619,0.006541424811293415,0.5503310195898774,0.5743693924399883,200
corrupted_by_severity,0.1,per_group,4,severity 4,mondrian,0.10031019617666992,0.011249484905839458,0.07986858423810025,0.12330303837184389,200,0.8996898038233302,0.01124948490583946,0.876696961628156,0.9201314157618998,200,0.03001033253246104,0.010369986284438864,0.015988379222572006,0.05232619507657078,200,0.5188316683715801,0.01205729260997597,0.4951711954290968,0.5429192774523263,200,778.2475025573701,18.085938914963947,742.7567931436452,814.3789161784894,200,19.71363466567367,6.817028407061255,10.436612585050085,34.28873631293492,200,0.9748186737773716,0.008204228120001045,0.9573444982019005,0.9863737170625709,200,0.5620672727410619,0.006541424811293415,0.5503310195898774,0.5743693924399883,200
corrupted_by_severity,0.1,per_group,5,severity 5,global,0.052212491219754235,0.005171793079870398,0.04250819352686607,0.062139128955026844,200,0.9477875087802456,0.005171793079870401,0.9378608710449732,0.9574918064731339,200,0.12009076357814674,0.011987728116022915,0.09863866057433138,0.1421654411764706,200,0.6728587869143946,0.008258328442627565,0.6553076134023572,0.6902271869437214,200,1009.288180371592,12.387492663941341,982.9614201035359,1035.340780415582,200,59.83049143421567,6.026893806697845,48.923169354891954,69.46177134548793,200,0.9407500304039373,0.005616368969712362,0.9312761446014498,0.9508686221954331,200,0.6678437408928174,0.006662537758858135,0.6538565665119551,0.6813496040865549,200
corrupted_by_severity,0.1,per_group,5,severity 5,mondrian,0.09854130646366242,0.010747949970443734,0.07699679714434166,0.1195917685005507,200,0.9014586935363376,0.01074794997044373,0.8804082314994494,0.9230032028556583,200,0.04846036982229151,0.006630839830443105,0.036416799857659256,0.06065729042806183,200,0.6181263269222793,0.00979350674404821,0.5990539244168452,0.6365248162853797,200,927.1894903834191,14.690260116072322,898.5808866252678,954.7872244280695,200,24.147633886442172,3.3499757172931175,18.1417056519819,30.435241937854602,200,0.9739757123517987,0.0034225221354069204,0.9672196072155556,0.9806294305246372,200,0.6678437408928174,0.006662537758858135,0.6538565665119551,0.6813496040865549,200
corrupted_by_severity,0.2,overall,all,all,global,0.19900267890949713,0.008648811442964472,0.18420051836513984,0.21627971030265264,200,0.8009973210905028,0.00864881144296447,0.7837202896973474,0.8157994816348602,200,0.050584879445156564,0.004425392355456783,0.0422634436401241,0.0576787471211182,200,0.3314743434343434,0.006264067595625629,0.31990101010101013,0.3435171717171717,200,497.2115151515152,9.39610139343845,479.8515151515152,515.2757575757576,200,47.47636363636364,4.171049111279467,39.63333333333333,54.2030303030303,200,0.9046204956129651,0.006869988402382141,0.8931325554069961,0.9174822532758525,200,0.3743127272727273,0.0030325816079802884,0.3683939393939394,0.3798848484848485,200
corrupted_by_severity,0.2,overall,all,all,mondrian,0.19909425948537618,0.00796564041846581,0.18362929660639254,0.2147137920673797,200,0.8009057405146239,0.00796564041846581,0.7852862079326204,0.8163707033936075,200,0.2097912502815195,0.010913864162413741,0.1878362422423544,0.22991016453572796,200,0.43105333333333334,0.00833906262555396,0.4148545454545455,0.4459919191919192,200,646.58,12.508593938330941,622.2818181818182,668.9878787878788,200,196.8981818181818,10.337363046129061,176.46363636363637,215.65454545454546,200,0.69564097486066,0.011029605738587576,0.6766545278151862,0.716494060122851,200,0.3743127272727273,0.0030325816079802884,0.3683939393939394,0.3798848484848485,200
corrupted_by_severity,0.2,per_group,1,severity 1,global,0.8338453147622836,0.02643950036349094,0.7777777777777778,0.8810788304959289,200,0.16615468523771654,0.026439500363490943,0.11892116950407108,0.2222222222222222,200,0.009789894848461595,0.002255947565866599,0.0058362793935133,0.0147345327004548,200,0.022664269991002337,0.003622079444816972,0.01589994507578492,0.028631008394806694,200,33.99640498650351,5.433119167225458,23.849917613677377,42.94651259221004,200,13.47813437380988,3.118080915802636,8.019672906979787,20.320362704117393,200,0.6056992642910309,0.053567101264273165,0.49978813559322033,0.7083522727272727,200,0.08237358981182898,0.004003678404830085,0.07451169419264321,0.09096212576210827,200
corrupted_by_severity,0.2,per_group,1,severity 1,mondrian,0.19236479084430413,0.0369407277775436,0.12176100049972384,0.26512102515424774,200,0.8076352091556959,0.036940727777543605,0.7348789748457523,0.8782389995002762,200,0.4198125679461747,0.03356168740179125,0.36384367315594696,0.47877605670315687,200,0.4517599219107396,0.033898338845715234,0.39470632032298025,0.5107054340911944,200,677.6398828661092,50.84750826857285,592.0594804844704,766.0581511367915,200,577.8314342127028,46.05554168733856,497.92085451459195,657.0113708357125,200,0.1475677106889161,0.008008468691342882,0.13372441686611058,0.1661565493497922,200,0.08237358981182898,0.004003678404830085,0.07451169419264321,0.09096212576210827,200
corrupted_by_severity,0.2,per_group,2,severity 2,global,0.41549779639748363,0.019580721647842046,0.37553035305181226,0.45678323918234237,200,0.5845022036025164,0.019580721647842046,0.5432167608176577,0.6244696469481877,200,0.0820612617458131,0.006832944155676684,0.06769299138906307,0.09474282666134429,200,0.17621234349358855,0.008038392627428071,0.15953649408848208,0.19064483978947463,200,264.3185152403828,12.057588941142109,239.30474113272314,285.96725968421197,200,100.03982586580437,8.500578342354792,82.67632752330766,116.35782072426677,200,0.6219085281016778,0.021200250219877995,0.5841952153349516,0.6659573517371802,200,0.1873726380765203,0.005585585334476472,0.1778076790624233,0.19886708066459668,200
corrupted_by_severity,0.2,per_group,2,severity 2,mondrian,0.19736277932437332,0.027595885326050184,0.14685203094777563,0.25337243156415235,200,0.8026372206756267,0.027595885326050187,0.7466275684358478,0.8531479690522243,200,0.23938936924468346,0.018139993682912286,0.20400413304713524,0.27603085098011604,200,0.3449369351133551,0.019894140729547004,0.303481789514711,0.3826669628777723,200,517.4054026700327,29.841211094320506,455.22268427206654,574.0004443166584,200,291.8021884013492,22.2313240681925,248.88456766714506,335.7236960315199,200,0.436529288828969,0.014835436338350482,0.4084757854882459,0.4628931928795253,200,0.1873726380765203,0.005585585334476472,0.1778076790624233,0.19886708066459668,200
corrupted_by_severity,0.2,per_group,3,severity 3,global,0.21064675521317355,0.013089088652005006,0.1873682460030342,0.23593797934349117,200,0.7893532447868264,0.01308908865200501,0.7640620206565089,0.8126317539969657,200,0.10574780225964293,0.01135947328900274,0.085321282509105,0.12468220761480285,200,0.360188337485678,0.012008838379497828,0.3356207769987702,0.38103253575459883,200,540.282506228517,18.01325756924674,503.4311654981552,571.5488036318982,200,99.57333359079308,10.71446158232747,80.02604676947195,117.3330355148537,200,0.8160493754003059,0.015160784203404429,0.7898187159680261,0.843546560204838,200,0.3722205524824909,0.007319261439375184,0.35864580716749,0.3864005191603795,200
corrupted_by_severity,0.2,per_group,3,severity 3,mondrian,0.20071953410621013,0.01838349968182475,0.1664505496788956,0.2362514808321092,200,0.79928046589379,0.01838349968182475,0.7637485191678908,0.8335494503211044,200,0.12078746573919734,0.01449322418478909,0.09020942951744558,0.14627752950771356,200,0.3733238136154838,0.015905655974206657,0.33926958684030684,0.3997751078375685,200,559.9857204232255,23.85848396130998,508.90438026046024,599.6626617563527,200,113.74619640389737,13.736169494407047,84.60646105191096,136.54145137817196,200,0.7974749891446351,0.01748183557975299,0.7706410060173537,0.8368797348484849,200,0.3722205524824909,0.007319261439375184,0.35864580716749,0.3864005191603795,200
corrupted_by_severity,0.2,per_group,4,severity 4,global,0.10941080533619005,0.007272361468696365,0.09598108233688657,0.1244843319797048,200,0.8905891946638098,0.007272361468696365,0.8755156680202952,0.9040189176631134,200,0.018982758266696872,0.0030571762508016763,0.013044518393644384,0.024707206732411113,200,0.5086395892896105,0.007309194310213025,0.49295515847227095,0.5211259985243113,200,762.9593839344158,10.963791465319533,739.4327377084064,781.6889977864669,200,12.476956852178619,2.0122195804944814,8.585182698429817,16.187212165493516,200,0.9836514824021583,0.0025996962984624616,0.9792062420713658,0.9884050216330663,200,0.5617895909028737,0.0067916670089096885,0.5486344368399646,0.5746045631135331,200
corrupted_by_severity,0.2,per_group,4,severity 4,mondrian,0.19924685386810365,0.014777125617923369,0.17165250210816457,0.2276911905923839,200,0.8007531461318965,0.014777125617923367,0.7723088094076161,0.8283474978918354,200,0.0023091450238059623,0.0011339104675329164,0.0,0.004541948166672888,200,0.4508592420006961,0.00960537312649757,0.42992098736951384,0.4671010243054715,200,676.2888630010442,14.408059689746358,644.8814810542707,700.6515364582074,200,1.5177155792478356,0.7444124225383935,0.0,2.9904902874250125,200,0.9977565525258154,0.0010983678007907174,0.9956176866864318,1.0,200,0.5617895909028737,0.0067916670089096885,0.5486344368399646,0.5746045631135331,200
corrupted_by_severity,0.2,per_group,5,severity 5,global,0.12894010306492312,0.008387674064079934,0.11343728698023177,0.14381671821013375,200,0.8710598969350769,0.00838767406407993,0.8561832817898662,0.8865627130197682,200,0.023713985721135387,0.004129814254068216,0.015561806323658415,0.031777039848197346,200,0.5889532408179917,0.008833000738713591,0.571408674890569,0.60540229038607,200,883.4298612269876,13.249501108070396,857.1130123358536,908.1034355791049,200,11.849975484855761,2.114621623921199,7.7926964794945475,15.879576930373744,200,0.9865907889699302,0.002359032280078195,0.9821130057557248,0.9912592066893555,200,0.6670589112756748,0.007062660501931049,0.6529661087258624,0.6802692703486833,200
corrupted_by_severity,0.2,per_group,5,severity 5,mondrian,0.19940724952412364,0.014295913716047548,0.1708140935012603,0.2282022161262413,200,0.8005927504758763,0.014295913716047548,0.7717977838737587,0.8291859064987397,200,0.0006577993888887109,0.0007316336952280842,0.0,0.0013737533290180946,200,0.5342747127913908,0.011690550963534867,0.5102384861667831,0.5567808100623125,200,801.4120691870863,17.535826445302302,765.3577292501747,835.1712150934688,200,0.329472121148456,0.36548373549470586,0.0,0.6394263899191244,200,0.9995897641136193,0.00044815464977312434,0.9991918042631197,1.0,200,0.6670589112756748,0.007062660501931049,0.6529661087258624,0.6802692703486833,200
clean_by_quality,0.05,overall,all,all,global,0.04262946412062374,0.043657328256717656,0.0,0.15621212121212136,200,0.9573705358793763,0.04365732825671765,0.8437878787878788,1.0,200,0.57383039054418,0.08426474605868048,0.4329842761847007,0.6694927307562267,200,0.6083238095238095,0.07998850484306778,0.4685238095238095,0.7010000000000001,200,912.4857142857144,119.98275726460167,702.7857142857143,1051.5000000000002,200,783.3857142857142,115.35325601589837,591.3571428571429,914.2857142857143,200,0.14333630218293347,0.020524131469633538,0.11076203966005665,0.18259003769952678,200,0.0898952380952381,0.009197648324103153,0.07423809523809524,0.11238095238095239,200
