n,n_failures,n_correct,n_alarms,n_missed_failures,n_false_alarms,prevalence,miss_rate,failure_recall,false_alarm_rate,alarm_rate,alarms_per_minute,false_alarms_per_minute,precision,mean_score,threshold,coverage,risk
24750,9264,15486,3967,5298,1,0.3743030303030303,0.5718911917098446,0.4281088082901554,6.457445434586077e-05,0.16028282828282828,240.42424242424244,0.06060606060606061,0.9997479203428283,0.3722984194755554,0.9925628304481506,0.16028282828282828,0.5718911917098446
24750,9264,15486,4208,5057,1,0.3743030303030303,0.5458765112262521,0.45412348877374786,6.457445434586077e-05,0.17002020202020202,255.03030303030303,0.06060606060606061,0.9997623574144486,0.3722984194755554,0.9908234059810638,0.17002020202020202,0.5458765112262521
24750,9264,15486,4455,4812,3,0.3743030303030303,0.5194300518134715,0.48056994818652854,0.00019372336303758234,0.18,270.0,0.18181818181818182,0.9993265993265993,0.3722984194755554,0.9881647825241089,0.18,0.5194300518134715
24750,9264,15486,4704,4565,5,0.3743030303030303,0.49276770293609673,0.5072322970639033,0.00032287227172930386,0.19006060606060607,285.09090909090907,0.30303030303030304,0.998937074829932,0.3722984194755554,0.9848538637161255,0.19006060606060607,0.49276770293609673
24750,9264,15486,5048,4222,6,0.3743030303030303,0.45574265975820377,0.5442573402417963,0.0003874467260751647,0.20395959595959595,305.93939393939394,0.36363636363636365,0.998811410459588,0.3722984194755554,0.980140745639801,0.20395959595959595,0.45574265975820377
24750,9264,15486,5208,4063,7,0.3743030303030303,0.43857944732297066,0.5614205526770293,0.00045202118042102544,0.21042424242424243,315.6363636363636,0.42424242424242425,0.9986559139784946,0.3722984194755554,0.9784220457077026,0.21042424242424243,0.43857944732297066
24750,9264,15486,5445,3833,14,0.3743030303030303,0.41375215889464595,0.586247841105354,0.0009040423608420509,0.22,330.0,0.8484848484848485,0.9974288337924702,0.3722984194755554,0.9741621601581574,0.22,0.41375215889464595
24750,9264,15486,5693,3595,24,0.3743030303030303,0.38806131260794474,0.6119386873920553,0.0015497869043006587,0.230020202020202,345.030303030303,1.4545454545454546,0.9957842965044792,0.3722984194755554,0.9643267393112183,0.230020202020202,0.38806131260794474
24750,9264,15486,5940,3374,50,0.3743030303030303,0.3642055267702936,0.6357944732297064,0.003228722717293039,0.24,360.0,3.0303030303030303,0.9915824915824916,0.3722984194755554,0.9531734752655031,0.24,0.3642055267702936
24750,9264,15486,6188,3165,89,0.3743030303030303,0.34164507772020725,0.6583549222797928,0.005747126436781609,0.25002020202020203,375.030303030303,5.393939393939394,0.985617323852618,0.3722984194755554,0.9368134289979935,0.25002020202020203,0.34164507772020725
